940,2015-04-14 07:44:46.404659+00,DSC_0389.JPG
940,2015-04-14 07:45:28.000687+00,DSC_0392.JPG
940,2015-04-14 07:46:02.586481+00,DSC_0394.JPG
940,2015-04-14 07:47:04.104581+00,DSC_0395.JPG
940,2015-04-14 07:48:13.345146+00,DSC_0396.JPG
940,2015-04-14 07:47:41.247858+00,DSC_0397.JPG
940,2015-04-14 07:49:03.996724+00,DSC_0402.JPG
940,2015-04-14 07:49:54.110513+00,DSC_0405.JPG
940,2015-04-14 07:50:43.558371+00,DSC_0406.JPG
940,2015-04-14 07:51:32.403169+00,DSC_0409.JPG
940,2015-04-14 07:57:55.459582+00,europa_2.jpg
940,2015-04-14 07:55:52.100934+00,san_paolo.jpg
940,2015-04-14 07:58:29.705309+00,europa_2_4GL3fsD.jpg
942,2015-04-15 13:16:20.123544+00,1_tMV8q6W.jpg
942,2015-04-15 10:55:12.904706+00,1.jpg
942,2015-04-15 13:18:11.894818+00,2_1Z72iZD.jpg
942,2015-04-15 10:55:41.85348+00,2.jpg
942,2015-04-15 13:17:16.500575+00,4.jpg
942,2015-04-15 13:17:33.050895+00,5.jpg
942,2015-04-15 10:56:36.754416+00,6.jpg
952,2015-04-16 09:40:39.046221+00,DSC_6772.JPG
952,2015-04-16 09:37:59.326545+00,DSC_6820.JPG
953,2015-04-16 16:21:15.860204+00,al_lavoro.jpg
953,2015-04-16 16:34:44.632631+00,canvas_3_A_biotecnologico-page0001.jpg
953,2015-04-16 16:21:38.857251+00,da_visualizzare.jpg
953,2015-04-16 16:36:04.888694+00,DOMANDE_QUALITY_FOR.doc
953,2015-04-16 16:36:38.053126+00,Domande_sindaco.doc
953,2015-04-16 16:27:39.659503+00,foto_laboratorio_i1dniKs.jpg
953,2015-04-16 16:05:54.209066+00,foto_lampadina.jpg
953,2015-04-16 15:57:41.287444+00,IMG-20150121-WA0024.jpg
953,2015-04-16 16:17:44.607398+00,in_evidenza.jpg
953,2015-04-16 16:17:20.354337+00,insegna.jpg
953,2015-04-16 16:02:17.672698+00,open_data_day_3.jpg
953,2015-04-16 16:03:40.547571+00,open_data_day.jpg
953,2015-04-16 16:19:48.141471+00,si_parte.jpg
953,2015-04-16 16:26:44.860025+00,sindaco_ygK4Li1.jpg
953,2015-04-16 16:05:25.418384+00,foto_laboratorio.jpg
953,2015-04-16 16:22:42.292292+00,sindaco.jpg
956,2015-04-18 06:24:16.986092+00,report_scuola_opencoesione.docx
956,2015-04-18 07:16:33.951669+00,REPORT_INTERVISTE.doc
956,,Screen_Shot_2015-04-18_at_11.06.48_AM_seN5DAv.png
956,,Screen_Shot_2015-04-18_at_11.06.15_AM_z2zGTLH.png
961,2015-04-20 21:07:16.603934+00,SAM_0401_Jzzd5Ns.JPG
961,2015-04-20 20:43:16.554954+00,SAM_0401.JPG
961,2015-04-20 21:18:31.671261+00,SAM_0332.JPG
965,2015-04-18 06:50:35.863694+00,img1.jpg
965,2015-04-18 06:50:18.313934+00,img3.jpg
965,2015-04-18 06:51:10.398468+00,img4.jpg
965,2015-04-18 06:50:53.865826+00,img5.jpg
966,2015-04-20 09:43:57.470777+00,Corriere_Meridionale_50.jpg
966,2015-04-18 07:42:39.195205+00,IMG-20150416-WA0009.jpg
966,2015-04-18 07:44:35.317922+00,IMG-20150416-WA0016.jpg
966,2015-04-18 07:43:39.293602+00,IMG-20150416-WA0017.jpg
966,2015-04-18 07:43:17.120337+00,IMG-20150416-WA0021.jpg
966,2015-04-18 07:40:53.874017+00,IMG-20150416-WA0022.jpg
966,2015-04-19 16:16:07.213419+00,IMG-20150416-WA0023.jpg
966,2015-04-20 09:45:50.454339+00,Libro_del_1600_2.jpg
966,2015-04-19 16:14:13.412818+00,100_2245.jpg
970,2015-04-19 12:51:10.281133+00,01.jpg
970,2015-04-19 12:58:59.904627+00,02_9GJNdzc.jpg
970,2015-04-19 11:48:23.020834+00,03.jpg
970,2015-04-19 11:45:58.02723+00,04.jpg
970,2015-04-19 12:49:55.65238+00,05.jpg
970,2015-04-19 12:57:19.568901+00,g01.jpg
970,2015-04-19 12:57:34.795894+00,g02.jpg
970,2015-04-19 12:57:50.135485+00,g03.jpg
970,2015-04-19 12:58:03.679651+00,g04.jpg
970,2015-04-19 12:58:17.29106+00,g05.jpg
970,2015-04-19 12:44:40.120392+00,PGTU_Monserrato.pdf
970,2015-04-19 11:47:42.79103+00,02.jpg
970,2015-04-19 12:03:50.834228+00,02_AVjFF3s.jpg
976,2015-04-20 10:08:16.498976+00,IMG_7097-300x204.jpg
976,2015-04-20 10:22:17.125359+00,IMG_7353-300x200.jpg
976,2015-04-20 10:06:59.078644+00,OspedaliBraAlba-600x288.png
981,2015-04-26 06:57:58.337296+00,11012851_10153039184328503_2915814918159679900_n1.jpg
981,2015-04-26 06:58:22.235896+00,11117540_757734891006847_2102574277_n_SPkqxsN.jpg
981,2015-04-26 06:58:43.454195+00,11160505_757737534339916_625111470_n.jpg
981,2015-04-25 22:28:36.989557+00,IMG_1943.jpg
981,2015-04-25 22:30:08.458046+00,IMG_1958.jpg
981,2015-04-25 22:33:09.128373+00,IMG_1967.jpg
981,2015-04-25 22:36:25.901005+00,IMG_2017.JPG
981,2015-04-26 06:51:20.349797+00,IMG_3082_cIh10Rk.JPG
981,2015-04-26 06:51:54.042587+00,IMG_3091_Ly7jfp8.JPG
981,2015-04-26 06:52:37.96664+00,IMG_3100.JPG
981,2015-04-25 22:26:26.394179+00,11117540_757734891006847_2102574277_n.jpg
981,2015-04-26 06:47:19.55551+00,IMG_3082.JPG
981,2015-04-26 06:49:22.886508+00,IMG_3091.JPG
981,2015-04-26 06:50:37.62713+00,IMG_3082_gFwptTh.JPG
982,2015-04-26 06:57:58.337296+00,11012851_10153039184328503_2915814918159679900_n1.jpg
982,2015-04-26 06:58:22.235896+00,11117540_757734891006847_2102574277_n_SPkqxsN.jpg
982,2015-04-26 06:58:43.454195+00,11160505_757737534339916_625111470_n.jpg
982,2015-04-25 22:28:36.989557+00,IMG_1943.jpg
982,2015-04-25 22:30:08.458046+00,IMG_1958.jpg
982,2015-04-25 22:33:09.128373+00,IMG_1967.jpg
982,2015-04-25 22:36:25.901005+00,IMG_2017.JPG
982,2015-04-26 06:51:20.349797+00,IMG_3082_cIh10Rk.JPG
982,2015-04-26 06:51:54.042587+00,IMG_3091_Ly7jfp8.JPG
982,2015-04-26 06:52:37.96664+00,IMG_3100.JPG
982,2015-04-25 22:26:26.394179+00,11117540_757734891006847_2102574277_n.jpg
982,2015-04-26 06:47:19.55551+00,IMG_3082.JPG
982,2015-04-26 06:49:22.886508+00,IMG_3091.JPG
982,2015-04-26 06:50:37.62713+00,IMG_3082_gFwptTh.JPG
983,2015-04-26 06:57:58.337296+00,11012851_10153039184328503_2915814918159679900_n1.jpg
983,2015-04-26 06:58:22.235896+00,11117540_757734891006847_2102574277_n_SPkqxsN.jpg
983,2015-04-26 06:58:43.454195+00,11160505_757737534339916_625111470_n.jpg
983,2015-04-25 22:28:36.989557+00,IMG_1943.jpg
983,2015-04-25 22:30:08.458046+00,IMG_1958.jpg
983,2015-04-25 22:33:09.128373+00,IMG_1967.jpg
983,2015-04-25 22:36:25.901005+00,IMG_2017.JPG
983,2015-04-26 06:51:20.349797+00,IMG_3082_cIh10Rk.JPG
983,2015-04-26 06:51:54.042587+00,IMG_3091_Ly7jfp8.JPG
983,2015-04-26 06:52:37.96664+00,IMG_3100.JPG
983,2015-04-25 22:26:26.394179+00,11117540_757734891006847_2102574277_n.jpg
983,2015-04-26 06:47:19.55551+00,IMG_3082.JPG
983,2015-04-26 06:49:22.886508+00,IMG_3091.JPG
983,2015-04-26 06:50:37.62713+00,IMG_3082_gFwptTh.JPG
986,2015-05-26 14:38:14.966787+00,area_nuovo_padiglione_prima_1_a9G0KCK.jpg
986,2015-05-26 14:40:22.849283+00,area_nuovo_padiglione_prima_2.jpg
986,2015-05-26 14:41:04.081867+00,centro_congressi.jpg
986,2015-05-26 14:41:47.902116+00,manifestazione_interesse.png
986,2015-05-26 14:43:25.188953+00,mappa_fiera_thehub-1.png
986,2015-05-26 14:42:53.113058+00,mappa_fiera.jpg
